"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
"426","1078","21691.01","2018",0
"426","1078","21691.01","2019",0
"426","1078","21691.01","2020",0
"426","1078","21691.01","2021",0
"426","1078","21691.01","2022",0
"426","1078","21691.01","2023",0
"426","1078","21691.02","2014",0
"426","1078","21691.02","2015",0
"426","1078","21691.02","2016",0
"426","1078","21691.02","2017",0
"426","1078","21691.02","2018",0
"426","1078","21691.02","2019",0
"426","1078","21691.02","2020",0
"426","1078","21691.02","2021",0
"426","1078","21691.02","2022",0
"426","1078","21691.02","2023",0
"426","1078","21691.03","2014",0
"426","1078","21691.03","2015",0
"426","1078","21691.03","2016",0
"426","1078","21691.03","2017",0
"426","1078","21691.03","2018",0
"426","1078","21691.03","2019",0
"426","1078","21691.03","2020",0
"426","1078","21691.03","2021",0
"426","1078","21691.03","2022",0
"426","1078","21691.03","2023",0
"426","1078","21691.07","2014",0.02
"426","1078","21691.07","2015",0.02
"426","1078","21691.07","2016",0.02
"426","1078","21691.07","2017",0.02
"426","1078","21691.07","2018",0.02
"426","1078","21691.07","2019",0.02
"426","1078","21691.07","2020",0.02
