"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus","flagMethod"
"665","2017","426","S2602",0.0215915422347411,"T","i"
"665","2017","426","S2605",61.7038718737816,"T","i"
"665","2017","426","S2611",3.4159142741854,"T","i"
"665","2017","426","S2612",0.197821862365584,"T","i"
"665","2017","426","S2613",0.158183702702016,"T","i"
"665","2017","426","S2614",2.14720667058759,"T","i"
"665","2017","426","S2615",1.8412289247933,"T","i"
"665","2017","426","S2616",0.305384676932723,"T","i"
"665","2017","426","S2617",4.79406667467607,"T","i"
"665","2017","426","S2618",0.293624310016469,"T","i"
"665","2017","426","S2619",0.467890853979248,"T","i"
"665","2017","426","S2620",0.554778583604664,"T","i"
"665","2017","426","S2625",19.5692023499739,"T","i"
"665","2017","426","S2630",1.72740940202373,"T","i"
"665","2017","426","S2633",0.455466915735817,"T","i"
"665","2017","426","S2635",4.59722707507128,"T","i"
"665","2017","426","S2640",0.835434240667198,"T","i"
"665","2017","426","S2641",0.0176048544747041,"T","i"
"665","2017","426","S2642",0.0000341400385452847,"T","i"
"665","2017","426","S2645",9.19879165601074,"T","i"
"665","2017","426","S2655",2.21788061466663,"T","i"
"665","2017","426","S2656",79.0639454511531,"T","i"
"665","2017","426","S2657",16.5163829303579,"T","i"
"665","2017","426","S2658",1.671563640088,"T","i"
"665","2017","426","S2680",0.47546935829457,"T","i"
"665","2017","426","S2731",9.55844712523269,"T","i"
"665","2017","426","S2732",1.85550697984229,"T","i"
"665","2017","426","S2733",12.0053160663145,"T","i"
"665","2017","426","S2734",17.0014920104959,"T","i"
"665","2017","426","S2735",8.77093844713939,"T","i"
"665","2017","426","S2736",5.55786579073929,"T","i"
"665","2017","426","S2737",1.89799508337087,"T","i"
"665","2017","426","S2740",1.26421471483099,"T","i"
"665","2017","426","S2744",2.4971905894927,"T","i"
"665","2017","426","S2745",0.527939841441811,"T","i"
"665","2017","426","S2805",27.4936209899993,"T","i"
"665","2017","426","S2848",205.144332551181,"T","i"
"665","2017","426","S2899",37.6095918241822,"T","i"
"665","2017","426","S2903",922.979622323214,"T","i"
"665","2017","426","S2905",412.942667221832,"T","i"
"665","2017","426","S2907",163.250996794345,"T","i"
"665","2017","426","S2908",0.00317386272179368,"T","i"
"665","2017","426","S2909",67.7011049786086,"T","i"
"665","2017","426","S2911",11.8708409248111,"T","i"
"665","2017","426","S2912",0.180158431306888,"T","i"
"665","2017","426","S2913",1.55211527084273,"T","i"
"665","2017","426","S2914",11.6036489147537,"T","i"
"665","2017","426","S2918",65.7428109374104,"T","i"
"665","2017","426","S2919",33.745302883817,"T","i"
"665","2017","426","S2922",6.78010339283083,"T","i"
"665","2017","426","S2923",10.0518648911912,"T","i"
"665","2017","426","S2924",99.4697726362657,"T","i"
"665","2017","426","S2928",38.0850611824768,"T","i"
"665","2017","426","S2941",265.553299358639,"T","i"
"665","2017","426","S2943",49.1917006290248,"T","i"
"665","2017","426","S2945",5.55786579073929,"T","i"
"665","2017","426","S2946",3.16220979820186,"T","i"
"665","2017","426","S2948",205.144332551181,"T","i"
"665","2017","426","S2949",2.4971905894927,"T","i"
"665","2018","426","S2511",63.9068100354842,"T","i"
"665","2018","426","S2513",0.444985054647179,"T","i"
"665","2018","426","S2514",334.368493589614,"T","i"
"665","2018","426","S2515",0.0434747098485004,"T","i"
"665","2018","426","S2516",0.554351265187014,"T","i"
"665","2018","426","S2517",0.0727427615407962,"T","i"
"665","2018","426","S2518",6.96468211366886,"T","i"
"665","2018","426","S2520",1.84987991601338,"T","i"
"665","2018","426","S2531",159.396953849412,"T","i"
"665","2018","426","S2532",0.0103520109615992,"T","i"
"665","2018","426","S2533",0.0318330959591173,"T","i"
"665","2018","426","S2534",0.0428264950239117,"T","i"
"665","2018","426","S2535",0.00000635872523844733,"T","i"
"665","2018","426","S2536",0.00000532863182472096,"T","i"
"665","2018","426","S2542",27.6024519146654,"T","i"
"665","2018","426","S2543",45.4217309748694,"T","i"
"665","2018","426","S2546",4.73274867272119,"T","i"
"665","2018","426","S2547",2.09781552129825,"T","i"
"665","2018","426","S2549",0.537401836787044,"T","i"
"665","2018","426","S2551",0.0464756454832264,"T","i"
"665","2018","426","S2555",0.145369478855353,"T","i"
"665","2018","426","S2556",1.60727440174769,"T","i"
"665","2018","426","S2557",0.0354224445397737,"T","i"
"665","2018","426","S2558",0.725546741370061,"T","i"
"665","2018","426","S2560",0.0303000371655445,"T","i"
"665","2018","426","S2561",0.00346387416915862,"T","i"
"665","2018","426","S2563",0.0112261437156344,"T","i"
"665","2018","426","S2570",0.000803063836576395,"T","i"
"665","2018","426","S2571",3.15589505867514,"T","i"
"665","2018","426","S2572",0.0589905477260754,"T","i"
"665","2018","426","S2573",8.668190619401,"T","i"
"665","2018","426","S2574",0.0124088377523138,"T","i"
"665","2018","426","S2575",2.46961847065142,"T","i"
"665","2018","426","S2577",0.26368559556579,"T","i"
"665","2018","426","S2578",0.00482221356171429,"T","i"
"665","2018","426","S2579",0.000132939765714224,"T","i"
"665","2018","426","S2580",0.056096988978609,"T","i"
"665","2018","426","S2582",0.0000790449269972735,"T","i"
"665","2018","426","S2586",1.44569763386978,"T","i"
"665","2018","426","S2601",5.90468997328087,"T","i"
"665","2018","426","S2602",0.190711569898184,"T","i"
"665","2018","426","S2605",65.0245095477144,"T","i"
"665","2018","426","S2611",5.62981960335394,"T","i"
"665","2018","426","S2612",0.12511800294071,"T","i"
"665","2018","426","S2613",0.0719782841754082,"T","i"
"665","2018","426","S2614",0.373667969237145,"T","i"
"665","2018","426","S2615",1.54720030741701,"T","i"
"665","2018","426","S2616",2.82999433028304,"T","i"
"665","2018","426","S2617",5.91061504424832,"T","i"
"665","2018","426","S2618",0.0815298059066246,"T","i"
"665","2018","426","S2619",0.458437176776432,"T","i"
"665","2018","426","S2620",0.784782310687575,"T","i"
"665","2018","426","S2625",18.108269751152,"T","i"
"665","2018","426","S2630",0.31344486392695,"T","i"
"665","2018","426","S2633",0.338150833092693,"T","i"
"665","2018","426","S2635",0.403926558003271,"T","i"
"665","2018","426","S2640",0.287833695295319,"T","i"
"665","2018","426","S2641",0.00296997762633341,"T","i"
"665","2018","426","S2642",0.000128238474579958,"T","i"
"665","2018","426","S2645",2.46799039609156,"T","i"
"665","2018","426","S2655",6.57434908682627,"T","i"
"665","2018","426","S2656",64.9215140812358,"T","i"
"665","2018","426","S2657",70.7100363186973,"T","i"
"665","2018","426","S2658",1.35085475012239,"T","i"
"665","2018","426","S2680",0.0961999471289813,"T","i"
"665","2018","426","S2731",5.92496227063303,"T","i"
"665","2018","426","S2732",3.86627335709369,"T","i"
"665","2018","426","S2733",11.2193544151131,"T","i"
"665","2018","426","S2734",23.277495382945,"T","i"
"665","2018","426","S2735",10.2710203211396,"T","i"
"665","2018","426","S2736",11.640575547694,"T","i"
"665","2018","426","S2737",1.886885126059,"T","i"
"665","2018","426","S2740",0.0824284526254801,"T","i"
"665","2018","426","S2744",1.30710030780534,"T","i"
"665","2018","426","S2745",0.0436238161838077,"T","i"
"665","2018","426","S2805",18.6079762416545,"T","i"
"665","2018","426","S2848",197.980134282149,"T","i"
"665","2018","426","S2899",9.70952006122293,"T","i"
"665","2018","426","S2903",949.690887829472,"T","i"
"665","2018","426","S2905",426.813395687659,"T","i"
"665","2018","426","S2907",159.481971810082,"T","i"
"665","2018","426","S2908",0.00000532863182472096,"T","i"
"665","2018","426","S2909",73.0678067057187,"T","i"
"665","2018","426","S2911",7.36796603080648,"T","i"
"665","2018","426","S2912",0.0464756454832264,"T","i"
"665","2018","426","S2913",2.55940618539979,"T","i"
"665","2018","426","S2914",16.1356179508746,"T","i"
"665","2018","426","S2918",71.1199110908935,"T","i"
"665","2018","426","S2919",35.9214125861781,"T","i"
"665","2018","426","S2922",1.05552225502291,"T","i"
"665","2018","426","S2923",2.75892230748779,"T","i"
"665","2018","426","S2924",143.556754236882,"T","i"
"665","2018","426","S2928",9.80572000835191,"T","i"
"665","2018","426","S2941",267.456229463258,"T","i"
"665","2018","426","S2943",54.5591057469244,"T","i"
"665","2018","426","S2945",11.640575547694,"T","i"
"665","2018","426","S2946",1.96931357868448,"T","i"
"665","2018","426","S2948",197.980134282149,"T","i"
"665","2018","426","S2949",1.30710030780534,"T","i"
"665","2019","426","S2511",91.6351964673272,"T","i"
"665","2019","426","S2513",0.487769400694377,"T","i"
"665","2019","426","S2514",286.365804057333,"T","i"
"665","2019","426","S2515",0,"T","i"
"665","2019","426","S2516",0.488122892768813,"T","i"
"665","2019","426","S2517",0.000587754959918354,"T","i"
"665","2019","426","S2518",11.5583796010847,"T","i"
"665","2019","426","S2520",1.49585449601032,"T","i"
"665","2019","426","S2531",166.567468803663,"T","i"
"665","2019","426","S2532",0.00182067324420622,"T","i"
"665","2019","426","S2533",0.0307800893182066,"T","i"
"665","2019","426","S2534",0.00196920015082592,"T","i"
"665","2019","426","S2535",0,"T","i"
"665","2019","426","S2536",0.00041926235267596,"T","i"
"665","2019","426","S2537",0,"T","i"
"665","2019","426","S2542",25.7040771858535,"T","i"
"665","2019","426","S2543",56.6059059034733,"T","i"
"665","2019","426","S2546",5.0316201547591,"T","i"
"665","2019","426","S2547",1.97552697519019,"T","i"
"665","2019","426","S2549",0.824655020088572,"T","i"
"665","2019","426","S2551",0.0802725947449516,"T","i"
"665","2019","426","S2555",0.214107507250068,"T","i"
"665","2019","426","S2556",1.16589434119858,"T","i"
"665","2019","426","S2557",0.00137054657946897,"T","i"
"665","2019","426","S2558",0.0975043646139447,"T","i"
"665","2019","426","S2559",0,"T","i"
"665","2019","426","S2560",0.00744359536895568,"T","i"
"665","2019","426","S2561",0.00271280190623894,"T","i"
"665","2019","426","S2563",0.0282207694729063,"T","i"
"665","2019","426","S2570",0.00303203611119551,"T","i"
"665","2019","426","S2571",0.457561876272779,"T","i"
"665","2019","426","S2572",0.00334763083218664,"T","i"
"665","2019","426","S2573",12.409346575512,"T","i"
"665","2019","426","S2574",0.00598499807809516,"T","i"
"665","2019","426","S2575",0.254409229399009,"T","i"
"665","2019","426","S2576",0,"T","i"
"665","2019","426","S2577",0.19353374495897,"T","i"
"665","2019","426","S2578",0.0277183594819561,"T","i"
"665","2019","426","S2579",0.002332196205399,"T","i"
"665","2019","426","S2580",0.124275530723487,"T","i"
"665","2019","426","S2582",0.00223453155220708,"T","i"
"665","2019","426","S2586",1.16505065053404,"T","i"
"665","2019","426","S2601",3.72182682515013,"T","i"
"665","2019","426","S2602",0,"T","i"
"665","2019","426","S2605",57.5558581206759,"T","i"
"665","2019","426","S2611",3.25304185915282,"T","i"
"665","2019","426","S2612",0.0909541143750865,"T","i"
"665","2019","426","S2613",0.0178153174118434,"T","i"
"665","2019","426","S2614",0.647877622990277,"T","i"
"665","2019","426","S2615",3.17758570912662,"T","i"
"665","2019","426","S2616",0.109169142608538,"T","i"
"665","2019","426","S2617",4.77964688219933,"T","i"
"665","2019","426","S2618",0.12231567790831,"T","i"
"665","2019","426","S2619",0.0959272367084999,"T","i"
"665","2019","426","S2620",0.876059909343257,"T","i"
"665","2019","426","S2625",20.1743145229581,"T","i"
"665","2019","426","S2630",0.72836046458577,"T","i"
"665","2019","426","S2633",0.168241221519345,"T","i"
"665","2019","426","S2635",0.376869519443622,"T","i"
"665","2019","426","S2640",0.238818300105356,"T","i"
"665","2019","426","S2641",0.0016388218087663,"T","i"
"665","2019","426","S2642",0.000159715684752648,"T","i"
"665","2019","426","S2645",1.57429238906742,"T","i"
"665","2019","426","S2655",1.90966481490405,"T","i"
"665","2019","426","S2656",77.9966958383707,"T","i"
"665","2019","426","S2657",17.5480469281263,"T","i"
"665","2019","426","S2658",2.03914072800399,"T","i"
"665","2019","426","S2680",0.329794102580802,"T","i"
"665","2019","426","S2731",4.03264087004772,"T","i"
"665","2019","426","S2732",0.94807611777969,"T","i"
"665","2019","426","S2733",9.29688345872921,"T","i"
"665","2019","426","S2734",2.43362559784608,"T","i"
"665","2019","426","S2735",7.17520247706379,"T","i"
"665","2019","426","S2736",16.0383427807548,"T","i"
"665","2019","426","S2737",0.656897333161304,"T","i"
"665","2019","426","S2740",0.0552977501978055,"T","i"
"665","2019","426","S2744",1.61458146664464,"T","i"
"665","2019","426","S2745",0.0892241256630359,"T","i"
"665","2019","426","S2805",10.1661187807966,"T","i"
"665","2019","426","S2848",200.736957482485,"T","i"
"665","2019","426","S2899",8.16823746887617,"T","i"
"665","2019","426","S2903",880.980007979214,"T","i"
"665","2019","426","S2905",402.197833450975,"T","i"
"665","2019","426","S2907",166.602038766376,"T","i"
"665","2019","426","S2908",0.00041926235267596,"T","i"
"665","2019","426","S2909",82.3992072149899,"T","i"
"665","2019","426","S2911",7.83180215003786,"T","i"
"665","2019","426","S2912",0.0802725947449516,"T","i"
"665","2019","426","S2913",1.52028596250136,"T","i"
"665","2019","426","S2914",14.6457953235502,"T","i"
"665","2019","426","S2918",61.2776849458261,"T","i"
"665","2019","426","S2919",33.3447079947826,"T","i"
"665","2019","426","S2922",1.27347120554874,"T","i"
"665","2019","426","S2923",1.8149092266663,"T","i"
"665","2019","426","S2924",99.493548309405,"T","i"
"665","2019","426","S2928",8.49803157145698,"T","i"
"665","2019","426","S2941",242.98850533471,"T","i"
"665","2019","426","S2943",23.8864285214665,"T","i"
"665","2019","426","S2945",16.0383427807548,"T","i"
"665","2019","426","S2946",0.71219508335911,"T","i"
"665","2019","426","S2948",200.736957482485,"T","i"
"665","2019","426","S2949",1.61458146664464,"T","i"
"665","2020","426","S2511",89.7621590437081,"T","i"
"665","2020","426","S2513",0.48451423026414,"T","i"
"665","2020","426","S2514",253.477696691866,"T","i"
"665","2020","426","S2515",0,"T","i"
"665","2020","426","S2516",0.665564345997428,"T","i"
"665","2020","426","S2517",0.00521259141810203,"T","i"
"665","2020","426","S2518",3.34859523756365,"T","i"
"665","2020","426","S2520",1.72899453672423,"T","i"
"665","2020","426","S2531",146.771070751422,"T","i"
"665","2020","426","S2532",0.000118310351933072,"T","i"
"665","2020","426","S2533",0.0894295470484328,"T","i"
"665","2020","426","S2534",0.00192169951044904,"T","i"
"665","2020","426","S2535",0,"T","i"
"665","2020","426","S2536",0,"T","i"
"665","2020","426","S2537",0,"T","i"
"665","2020","426","S2542",24.6560786809794,"T","i"
"665","2020","426","S2543",41.2764980611295,"T","i"
"665","2020","426","S2546",4.64422545937835,"T","i"
"665","2020","426","S2547",1.27178709207481,"T","i"
"665","2020","426","S2549",1.02552995820803,"T","i"
"665","2020","426","S2551",0.148074817971048,"T","i"
"665","2020","426","S2555",0.258907156926763,"T","i"
"665","2020","426","S2556",0.874105251233817,"T","i"
"665","2020","426","S2557",0.0470254630754713,"T","i"
"665","2020","426","S2558",0.0884103888892798,"T","i"
"665","2020","426","S2559",0.0000306357466733661,"T","i"
"665","2020","426","S2560",0.04472795608601,"T","i"
"665","2020","426","S2561",0.0016141999430794,"T","i"
"665","2020","426","S2562",0,"T","i"
"665","2020","426","S2563",0.0243970832208018,"T","i"
"665","2020","426","S2570",0.0558736402159172,"T","i"
"665","2020","426","S2571",0.336822878655524,"T","i"
"665","2020","426","S2572",0.00336870670420334,"T","i"
"665","2020","426","S2573",5.58379985882374,"T","i"
"665","2020","426","S2574",0.0186326611267413,"T","i"
"665","2020","426","S2575",0.249821034392764,"T","i"
"665","2020","426","S2576",0.0238542177897498,"T","i"
"665","2020","426","S2577",0.787441625614332,"T","i"
"665","2020","426","S2578",0.0157651552381142,"T","i"
"665","2020","426","S2579",0.0624503568787234,"T","i"
"665","2020","426","S2580",0.126188640547595,"T","i"
"665","2020","426","S2582",0.00317018706575993,"T","i"
"665","2020","426","S2586",2.47856180144121,"T","i"
"665","2020","426","S2601",3.97568662589341,"T","i"
"665","2020","426","S2602",0,"T","i"
"665","2020","426","S2605",59.9625918857567,"T","i"
"665","2020","426","S2611",2.34583059083406,"T","i"
"665","2020","426","S2612",0.246630015019267,"T","i"
"665","2020","426","S2613",0.0435885403668653,"T","i"
"665","2020","426","S2614",0.325608969943205,"T","i"
"665","2020","426","S2615",2.02192619383576,"T","i"
"665","2020","426","S2616",0.354303635707346,"T","i"
"665","2020","426","S2617",4.6942186538004,"T","i"
"665","2020","426","S2618",0.244138716099789,"T","i"
"665","2020","426","S2619",0.102053799318317,"T","i"
"665","2020","426","S2620",0.844861222410492,"T","i"
"665","2020","426","S2625",20.5610096051981,"T","i"
"665","2020","426","S2630",0.580554408919127,"T","i"
"665","2020","426","S2633",0.215574370917122,"T","i"
"665","2020","426","S2635",1.3747130984535,"T","i"
"665","2020","426","S2640",0.438833787928498,"T","i"
"665","2020","426","S2641",0.0174084566896736,"T","i"
"665","2020","426","S2642",0.0063657184720278,"T","i"
"665","2020","426","S2645",1.79964272285872,"T","i"
"665","2020","426","S2655",1.843191120594,"T","i"
"665","2020","426","S2656",61.7166613816429,"T","i"
"665","2020","426","S2657",9.67336445682152,"T","i"
"665","2020","426","S2658",2.28027499467252,"T","i"
